,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
1767,Zeuthen,s-bahn,"{'110', '141'}","52.3486,13.6274",Q8069824,"['KBS 141', 'KBS 110']+ {'141', '110'}",
1768,Ziekow-/Eschnachstrasse,bus,{'14'},,,,
1769,Ziekowstrasse,bus,{'20'},"52.59058818991588, 13.292099427845228",nan,"['20', '14']+ {'20', '14'}",
1770,Zimmererweg,bus,{'91'},"52.43534793462642, 13.435162408013031",nan,{'91'},
1771,Zimmermannstrasse,bus,{'35'},"52.486610959320956, 13.5603667983302",nan,['35']+ {'35'},
1772,Zionskirchplatz,strassenbahn,"{'70', '49', '22'}","52.5344603,13.4055497",Q65093880,"{'49', '22', '70'}",
1773,Zionskirchstrasse,strassenbahn,{'46'},"52.53410664596866, 13.404963978167501",nan,{'46'},
1774,Zittauer Strasse,bus,{'57'},"52.41331826449753, 13.488242487557203",nan,{'57'},
1775,Zoo Hardenbergplatz,bus,{'73'},"52.507121394467354, 13.33326398937747",nan,{'73'},
1776,"Zoo, Hardenbergplatz",bus,"{'62', '90', '92', '94', '54'}",,,,
1777,Zoologischer Garten,s-bahn,{'3'},"52.507222222222,13.3325",Q111326238,['KBS 156']+ {'156'},
1778,Zoologischer Garten,u-bahn,"{'9', '1'}","52.5058669,13.3330236",Q4024764,"['9', '1']+ {'9', '1'}",
1779,Zum Heckeshorn,bus,{'3'},,,,
1780,Zum Seeblick,strassenbahn,{'86'},,,,
1781,Zur Haveldüne,bus,{'35'},"52.503143283950536, 13.179718395041126",nan,['35']+ {'35'},
1782,Zur Zitadelle,bus,"{'13', '55', '99'}","52.53857973555156, 13.212956865853485",nan,"['55']+ {'99', '13', '55'}",
1783,Zweibrücker Strasse,bus,{'63'},"52.54677409100436, 13.188764018875105",nan,{'63'},
1784,Zweiwinkelweg,bus,{'80'},"52.532774381217585, 13.148393051743144",nan,['80'],
1785,Zwickauer Damm,u-bahn,{'7'},"52.423333333333,13.483888888889",Q572096,['7']+ {'7'},
1786,Zwieseler Strasse,bus,{'94'},"52.49612228648307, 13.540160888423404",nan,{'94'},
1787,u-Bhf. Richard-Wagner-Platz,bus,{'62'},,,,
1788,zum Dorf Gatow,bus,{'34E'},"52.48199565682041, 13.166766484288239",nan,['34E'],
